t_s,I_A,SOC_static,Vt_static_V,SOC_dynamic,Vt_dynamic_V,V1_V,V2_V
2182.0,100.0,0.6756843800322071,12.799690796143768,0.6756843800322071,12.803608690035075,0.003499996313248333,0.0025821097954440105
2183.0,100.0,0.6754830917874406,12.799602816058096,0.6754830917874406,12.803514185391084,0.0034999964930533334,0.002588634173959235
2184.0,100.0,0.6752818035426741,12.79951483597242,0.6752818035426741,12.803419691620764,0.0034999966640891405,0.002595147687566872
2185.0,100.0,0.6750805152979076,12.799426855886749,0.6750805152979076,12.803325208705605,0.0034999968267834325,0.002601650354360019
2186.0,100.0,0.6748792270531411,12.799338875801073,0.6748792270531411,12.803230736627128,0.0034999969815430305,0.0026081421924016436
2187.0,100.0,0.6746779388083746,12.799250895715401,0.6746779388083746,12.803136275366922,0.0034999971287549138,0.002614623219724634
2188.0,100.0,0.6744766505636081,12.799162915629726,0.6744766505636081,12.803041824906607,0.003499997268787189,0.002621093454331847
2189.0,100.0,0.6742753623188416,12.799074935544054,0.6742753623188416,12.802947385227867,0.0034999974019900093,0.0026275529141961615
2190.0,100.0,0.674074074074075,12.798986955458378,0.674074074074075,12.802852956312423,0.0034999975286964516,0.0026340016172605256
2191.0,100.0,0.6738727858293085,12.798898975372706,0.6738727858293085,12.802758538142045,0.0034999976492233477,0.002640439581438007
2192.0,100.0,0.673671497584542,12.798810995287033,0.673671497584542,12.802664130698549,0.003499997763872078,0.0026468668246118444
2193.0,100.0,0.6734702093397755,12.79872301520136,0.6734702093397755,12.802569733963795,0.0034999978729293234,0.0026532833646354947
2194.0,100.0,0.673268921095009,12.798635035115685,0.673268921095009,12.802475347919684,0.0034999979766677843,0.002659689219332684
2195.0,100.0,0.6730676328502425,12.798547055030012,0.6730676328502425,12.802380972548168,0.003499998075346861,0.002666084406497458
2196.0,100.0,0.672866344605476,12.798459074944338,0.672866344605476,12.802286607831231,0.003499998169213302,0.002672468943894229
2197.0,100.0,0.6726650563607095,12.798371094858664,0.6726650563607095,12.802192253750905,0.0034999982585018226,0.002678842849257828
2198.0,100.0,0.672463768115943,12.79828311477299,0.672463768115943,12.80209791028926,0.0034999983434356907,0.002685206140293551
2199.0,100.0,0.6722624798711765,12.798195134687317,0.6722624798711765,12.802003577428414,0.0034999984242272855,0.0026915588346772107
2200.0,100.0,0.67206119162641,12.798107154601643,0.67206119162641,12.801909255150509,0.0034999985010786276,0.0026979009500551847
2201.0,100.0,0.6718599033816435,12.79801917451597,0.6718599033816435,12.801814943437744,0.0034999985741818855,0.002704232504044464
2202.0,100.0,0.671658615136877,12.797931194430296,0.671658615136877,12.801720642272343,0.0034999986437198555,0.002710553514232703
2203.0,100.0,0.6714573268921105,12.797843214344624,0.6714573268921105,12.80162635163658,0.0034999987098664185,0.002716863998178267
2204.0,100.0,0.671256038647344,12.797755234258949,0.671256038647344,12.801532071512751,0.0034999987727869757,0.002723163973410282
2205.0,100.0,0.6710547504025774,12.797667254173277,0.6710547504025774,12.801437801883209,0.003499998832638861,0.0027294534574286836
2206.0,100.0,0.6708534621578109,12.797579274087601,0.6708534621578109,12.801343542730326,0.003499998889571735,0.002735732467704265
2207.0,100.0,0.6706521739130444,12.79749129400193,0.6706521739130444,12.801249294036523,0.0034999989437279606,0.0027420010216787248
2208.0,100.0,0.6704508856682779,12.797403313916254,0.6704508856682779,12.801155055784246,0.0034999989952429556,0.0027482591367647175
2209.0,100.0,0.6702495974235114,12.797315333830582,0.6702495974235114,12.80106082795599,0.003499999044245535,0.0027545068303458996
2210.0,100.0,0.6700483091787449,12.797227353744907,0.6700483091787449,12.800966610534271,0.00349999909085823,0.00276074411977698
2211.0,100.0,0.6698470209339784,12.797134943242881,0.6698470209339784,12.800867973085301,0.003499999135197597,0.0027669710223837663
2212.0,100.0,0.6696457326892119,12.797041133662008,0.6696457326892119,12.800767946929168,0.003499999177374508,0.002773187555463215
2213.0,100.0,0.6694444444444454,12.796947324081131,0.6694444444444454,12.800667931127354,0.0034999992174944267,0.0027793937362834763
2214.0,100.0,0.6692431561996789,12.796853514500256,0.6692431561996789,12.800567925662515,0.0034999992556576736,0.0027855895820839464
2215.0,100.0,0.6690418679549124,12.796759704919383,0.6690418679549124,12.800467930517348,0.003499999291959677,0.0027917751100753115
2216.0,100.0,0.6688405797101459,12.796665895338508,0.6688405797101459,12.800367945674576,0.003499999326491211,0.002797950337439598
2217.0,100.0,0.6686392914653794,12.796572085757633,0.6686392914653794,12.800267971116964,0.003499999359338622,0.0028041152813302194
2218.0,100.0,0.6684380032206129,12.796478276176757,0.6684380032206129,12.8001680068273,0.0034999993905840457,0.0028102699588720237
2219.0,100.0,0.6682367149758464,12.796384466595883,0.6682367149758464,12.800068052788415,0.0034999994203056125,0.002816414387161341
2220.0,100.0,0.6680354267310799,12.796290657015009,0.6680354267310799,12.799968108983165,0.0034999994485776413,0.0028225485832660316
2221.0,100.0,0.6678341384863133,12.796196847434134,0.6678341384863133,12.799868175394437,0.003499999475470827,0.002828672564225534
2222.0,100.0,0.6676328502415468,12.796103037853259,0.6676328502415468,12.799768252005157,0.0034999995010524163,0.002834786347050909
2223.0,100.0,0.6674315619967803,12.796009228272386,0.6674315619967803,12.799668338798273,0.003499999525386377,0.0028408899487248917
2224.0,100.0,0.6672302737520138,12.795915418691509,0.6672302737520138,12.799568435756772,0.0034999995485335564,0.0028469833862019346
2225.0,100.0,0.6670289855072473,12.795821609110634,0.6670289855072473,12.799468542863673,0.0034999995705518347,0.0028530666764082567
2226.0,100.0,0.6668276972624808,12.795727799529761,0.6668276972624808,12.799368660102024,0.003499999591496269,0.0028591398362418905
2227.0,100.0,0.6666264090177143,12.795633989948886,0.6666264090177143,12.799268787454894,0.0034999996114192305,0.0028652028825727287
2228.0,100.0,0.6664251207729478,12.795540180368011,0.6664251207729478,12.799168924905397,0.003499999630370538,0.00287125583224257
2229.0,100.0,0.6662238325281813,12.795446370787134,0.6662238325281813,12.799069072436671,0.0034999996483975793,0.0028772987020651676
2230.0,100.0,0.6660225442834148,12.795352561206261,0.6660225442834148,12.79896923003189,0.0034999996655454314,0.0028833315088262748
2231.0,100.0,0.6658212560386483,12.795258751625386,0.6658212560386483,12.798869397674245,0.003499999681856973,0.002889354269283692
2232.0,100.0,0.6656199677938818,12.795164942044511,0.6656199677938818,12.79876957534697,0.003499999697372991,0.0028953670001673135
2233.0,100.0,0.6654186795491153,12.795071132463637,0.6654186795491153,12.798669763033327,0.0034999997121322843,0.0029013697181791732
2234.0,100.0,0.6652173913043488,12.794977322882762,0.6652173913043488,12.798569960716597,0.0034999997261717583,0.002907362439993492
2235.0,100.0,0.6650161030595823,12.794883513301887,0.6650161030595823,12.798470168380103,0.003499999739526519,0.0029133451822567226
2236.0,100.0,0.6648148148148157,12.794789703721012,0.6648148148148157,12.798370386007194,0.0034999997522299608,0.0029193179615875976
2237.0,100.0,0.6646135265700492,12.794695894140137,0.6646135265700492,12.798270613581249,0.003499999764313848,0.0029252807945771746
2238.0,100.0,0.6644122383252827,12.794602084559264,0.6644122383252827,12.798170851085667,0.0034999997758083973,0.0029312336977888828
2239.0,100.0,0.6642109500805162,12.794508274978389,0.6642109500805162,12.798071098503888,0.0034999997867423507,0.0029371766877585677
2240.0,100.0,0.6640096618357497,12.794414465397512,0.6640096618357497,12.797971355819374,0.003499999797143049,0.0029431097809945387
2241.0,100.0,0.6638083735909832,12.79432065581664,0.6638083735909832,12.797871623015624,0.003499999807036499,0.0029490329939776145
2242.0,100.0,0.6636070853462167,12.794226846235764,0.6636070853462167,12.797771900076155,0.0034999998164474398,0.002954946343161168
2243.0,100.0,0.6634057971014502,12.79413303665489,0.6634057971014502,12.797672186984519,0.0034999998253994035,0.0029608498449711727
2244.0,100.0,0.6632045088566837,12.794039227074014,0.6632045088566837,12.797572483724293,0.003499999833914775,0.002966743515806249
2245.0,100.0,0.6630032206119172,12.79394541749314,0.6630032206119172,12.797472790279086,0.003499999842014847,0.002972627372037708
2246.0,100.0,0.6628019323671507,12.793851607912265,0.6628019323671507,12.797373106632536,0.0034999998497198736,0.0029785014300095997
2247.0,100.0,0.6626006441223842,12.79375779833139,0.6626006441223842,12.797273432768302,0.0034999998570491215,0.0029843657060387545
2248.0,100.0,0.6623993558776177,12.793663988750515,0.6623993558776177,12.797173768670081,0.003499999864020918,0.0029902202164148323
2249.0,100.0,0.6621980676328512,12.793570179169642,0.6621980676328512,12.797074114321587,0.003499999870652696,0.0029960649774003656
2250.0,100.0,0.6619967793880847,12.793476369588767,0.6619967793880847,12.796974469706575,0.0034999998769610382,0.0030019000052308054
2251.0,100.0,0.6617954911433181,12.79338256000789,0.6617954911433181,12.796874834808813,0.003499999882961719,0.0030077253161145657
2252.0,100.0,0.6615942028985516,12.793288750427017,0.6615942028985516,12.796775209612115,0.0034999998886697434,0.0030135409262330697
2253.0,100.0,0.6613929146537851,12.793194940846142,0.6613929146537851,12.796675594100302,0.003499999894099384,0.003019346851740794
2254.0,100.0,0.6611916264090186,12.793101131265267,0.6611916264090186,12.796575988257239,0.003499999899264218,0.0030251431087653124
2255.0,100.0,0.6609903381642521,12.793007321684392,0.6609903381642521,12.796476392066808,0.00349999990417716,0.003030929713407343
2256.0,100.0,0.6607890499194856,12.792913512103517,0.6607890499194856,12.796376805512926,0.003499999908850495,0.0030367066817407916
